Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
1990,1990s,Domination,Pantera,1990-07-20,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal",305.293,65,0.00442,0.000211,0.372,0.555,0.888
1990,1990s,Te Quiero,Los Temerarios,1990-06-01,"grupera, musica mexicana",192.8,68,2.89e-05,0.507,0.563,0.412,0.334
1990,1990s,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,1990-10-04,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal",392.6,66,0.107,0.00177,0.325,0.221,0.985
1990,1990s,You're Not The Only One I Know,The Sundays,1990,"dream pop, lilith",230.167,58,0.0,0.191,0.516,0.682,0.447
1990,1990s,"Love Without End, Amen",George Strait,1990-01-01,"contemporary country, country, country road",187.0,59,0.0,0.397,0.645,0.554,0.442
1990,1990s,I'm Gonna Be Somebody,Travis Tritt,1990,"contemporary country, country, country road, outlaw country",244.933,59,7.15e-06,0.173,0.563,0.543,0.668
1990,1990s,Here's Where The Story Ends,The Sundays,1990,"dream pop, lilith",234.927,58,0.0,0.122,0.56,0.819,0.606
1990,1990s,Mama Said Knock You Out,LL COOL J,1990-08-27,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap",289.693,62,0.674,0.0314,0.791,0.619,0.759
1990,1990s,Bleed The Freak,Alice In Chains,1990-08-01,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",242.6,62,7.87e-06,0.00252,0.245,0.221,0.749
1990,1990s,Enjoy the Silence,Depeche Mode,1990-03-19,"dance rock, new romantic, new wave, permanent wave, rock, synthpop",372.866,66,0.0174,0.355,0.382,0.223,0.593
1990,1990s,Like a Prayer,Madonna,1990,"dance pop, pop",351.56,67,1.25e-06,0.0179,0.705,0.444,0.693
1990,1990s,Bachata Rosa,Juan Luis Guerra 4.40,1990-01-01,"bachata, latin pop, tropical",257.079,70,1.46e-06,0.442,0.628,0.579,0.651
1990,1990s,Tiernas Mentiras,Samuray,1990-01-01,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno",195.0,64,0.000669,0.0184,0.617,0.601,0.526
1990,1990s,Be My Angel,Mazzy Star,1990-05-21,"dream pop, melancholia, shoegaze, slowcore",197.333,61,0.00364,0.0305,0.356,0.269,0.426
1990,1990s,Gotas De Lluvia,Grupo Niche,1990,"salsa, salsa colombiana, tropical",354.973,69,0.00019,0.701,0.635,0.688,0.856
1990,1990s,All I Wanna Do Is Make Love To You,Heart,1990-03-25,"album rock, classic rock, glam metal, hard rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock",310.893,66,0.0,0.16,0.626,0.8,0.746
1990,1990s,La Bilirrubina,Juan Luis Guerra 4.40,1990-01-01,"bachata, latin pop, tropical",245.12,71,0.0,0.844,0.739,0.938,0.911
1990,1990s,La Célula Que Explota,Caifanes,1990-06-19,"latin alternative, latin rock, mexican rock, nu-cumbia, rock en espanol, rock urbano mexicano",215.866,72,0.000109,0.44,0.425,0.279,0.479
1991,1990s,Smells Like Teen Spirit,Nirvana,1991-09-26,"grunge, permanent wave, rock",301.92,78,0.000173,2.55e-05,0.502,0.72,0.912
1991,1990s,Under the Bridge,Red Hot Chili Peppers,1991-09-24,"alternative rock, funk metal, funk rock, permanent wave, rock",264.306,83,0.000105,0.0576,0.559,0.458,0.345
1991,1990s,Enter Sandman (Remastered),Metallica,1991-08-12,"hard rock, metal, old school thrash, rock, thrash metal",331.56,76,0.008,0.00277,0.566,0.621,0.834
1991,1990s,Come As You Are,Nirvana,1991-09-26,"grunge, permanent wave, rock",218.92,77,0.00161,0.00016,0.5,0.539,0.824
1991,1990s,Even Flow,Pearl Jam,1991-08-27,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",292.58,77,4.54e-06,0.00178,0.394,0.265,0.944
1991,1990s,Losing My Religion,R.E.M.,1991-03-12,"alternative rock, athens indie, permanent wave, rock",268.426,83,1.2e-06,0.179,0.666,0.803,0.855
1991,1990s,Lithium,Nirvana,1991-09-26,"grunge, permanent wave, rock",257.053,70,0.0,0.00174,0.678,0.485,0.656
1991,1990s,Nothing Else Matters (Remastered),Metallica,1991-08-12,"hard rock, metal, old school thrash, rock, thrash metal",388.733,70,6.4e-06,0.0522,0.547,0.17,0.394
1991,1990s,Badfish,Sublime,1991,"rap rock, reggae fusion, ska mexicano, ska punk",188.085,70,0.000232,0.0854,0.801,0.627,0.548
1991,1990s,In Bloom,Nirvana,1991-09-26,"grunge, permanent wave, rock",255.08,68,0.000104,3.33e-05,0.436,0.512,0.876
1991,1990s,Alive,Pearl Jam,1991-08-27,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",340.907,74,0.000461,0.00752,0.284,0.595,0.875
1991,1990s,Something In The Way,Nirvana,1991-09-26,"grunge, permanent wave, rock",232.146,68,0.263,0.745,0.427,0.0668,0.201
1991,1990s,Learning To Fly,Tom Petty and the Heartbreakers,1991-01-01,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",242.106,71,0.00104,0.205,0.652,0.948,0.766
1991,1990s,It Ain't Over 'Til It's Over,Lenny Kravitz,1991-04-02,"permanent wave, rock",242.64,76,0.00928,0.422,0.679,0.93,0.568
1991,1990s,Sad But True (Remastered),Metallica,1991-08-12,"hard rock, metal, old school thrash, rock, thrash metal",324.6,66,0.00164,0.000926,0.624,0.453,0.876
1991,1990s,Knockin' On Heaven's Door,Guns N' Roses,1991-09-18,"glam metal, hard rock, rock",336.0,78,0.00451,0.0209,0.496,0.377,0.739
1991,1990s,November Rain,Guns N' Roses,1991-09-17,"glam metal, hard rock, rock",536.066,79,0.22,0.016,0.294,0.226,0.64
1991,1990s,She's In Love With The Boy - Single Version,Trisha Yearwood,1991-01-01,"contemporary country, country, country dawn, country road",248.2,68,2.52e-06,0.522,0.783,0.758,0.698
1991,1990s,Give It Away,Red Hot Chili Peppers,1991-09-24,"alternative rock, funk metal, funk rock, permanent wave, rock",282.906,73,0.086,0.00244,0.666,0.776,0.936
1991,1990s,Remember the Time,Michael Jackson,1991-11-13,"r&b, soul",239.226,73,0.00224,0.153,0.831,0.795,0.921
1991,1990s,Two Princes,Spin Doctors,1991,"pop rock, post-grunge",256.946,71,1.97e-06,0.00165,0.544,0.825,0.905
1991,1990s,Wherever I May Roam (Remastered),Metallica,1991-08-12,"hard rock, metal, old school thrash, rock, thrash metal",404.333,65,0.000516,0.000646,0.539,0.339,0.834
1991,1990s,Mi Cómplice,Cardenales De Nuevo León,1991-01-01,"banda, musica mexicana, norteno",189.293,74,0.00011,0.334,0.785,0.907,0.701
1991,1990s,The Unforgiven (Remastered),Metallica,1991-08-12,"hard rock, metal, old school thrash, rock, thrash metal",387.16,65,0.00624,0.0184,0.531,0.207,0.583
1991,1990s,Black,Pearl Jam,1991-08-27,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",342.653,73,0.0,0.323,0.36,0.2,0.684
1991,1990s,Meet In the Middle,Diamond Rio,1991-07-01,"contemporary country, country, country road",198.333,65,0.0,0.663,0.746,0.554,0.443
1991,1990s,No More Tears,Ozzy Osbourne,1991-09-17,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",443.24,71,8.86e-05,0.00167,0.346,0.315,0.749
1991,1990s,Breed,Nirvana,1991-09-26,"grunge, permanent wave, rock",184.04,65,0.00213,3.69e-06,0.262,0.263,0.969
1991,1990s,Jeremy,Pearl Jam,1991-08-27,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",318.226,70,0.0,0.0404,0.285,0.287,0.846
1991,1990s,Yellow Ledbetter,Pearl Jam,1991,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",303.586,69,4.71e-06,0.29,0.504,0.292,0.354
1991,1990s,Here's a Quarter (Call Someone Who Cares),Travis Tritt,1991,"contemporary country, country, country road, outlaw country",152.333,64,0.0,0.304,0.648,0.598,0.572
1991,1990s,Nunca Voy A Olvidarte,Bronco,1991-01-01,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera",140.493,62,0.0,0.505,0.729,0.924,0.757
1991,1990s,Compré Una Cantina,Cardenales De Nuevo León,1991-01-01,"banda, musica mexicana, norteno",159.466,71,0.000241,0.152,0.808,0.853,0.709
1991,1990s,The Night The Lights Went Out In Georgia,Reba McEntire,1991-01-01,"classic oklahoma country, contemporary country, country, country dawn, country road",257.266,63,8.32e-06,0.52,0.428,0.393,0.51
1991,1990s,Drain You,Nirvana,1991-09-26,"grunge, permanent wave, rock",223.88,62,2.22e-06,0.000129,0.325,0.198,0.929
1991,1990s,Suck My Kiss,Red Hot Chili Peppers,1991-09-24,"alternative rock, funk metal, funk rock, permanent wave, rock",217.133,68,9.86e-05,0.000617,0.623,0.705,0.936
1991,1990s,When You Sleep,my bloody valentine,1991-11-04,"alternative rock, dream pop, irish shoegaze, noise pop, shoegaze",251.933,61,0.79,0.000295,0.4,0.135,0.82
1991,1990s,Two Princes,Spin Doctors,1991-08-27,"pop rock, post-grunge",256.733,69,2.1e-06,0.00162,0.543,0.836,0.912
1991,1990s,No Vaseline,Ice Cube,1991-10-29,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",313.546,67,0.0,0.0383,0.575,0.473,0.927
1991,1990s,(Everything I Do) I Do It For You,Bryan Adams,1991-09-24,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",394.133,63,1.37e-05,0.0775,0.526,0.254,0.365
1991,1990s,End Of The Road,Boyz II Men,1991-04-30,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",351.466,70,0.0,0.0666,0.641,0.53,0.428
1991,1990s,Don't Cry (Original),Guns N' Roses,1991-09-17,"glam metal, hard rock, rock",283.733,76,0.00358,0.00184,0.455,0.254,0.589
1991,1990s,"Mama, I'm Coming Home",Ozzy Osbourne,1991-09-17,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",251.866,66,0.0,0.0105,0.282,0.242,0.656
1991,1990s,Oro,Bronco,1991-01-01,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera",190.653,60,0.0,0.285,0.67,0.605,0.56
1991,1990s,Don't Rock the Jukebox,Alan Jackson,1991-04-03,country,171.066,64,0.000138,0.0495,0.641,0.793,0.637
1991,1990s,Live And Let Die,Guns N' Roses,1991-09-17,"glam metal, hard rock, rock",182.733,71,0.113,0.0106,0.266,0.262,0.778
1991,1990s,One,U2,1991-11-18,"irish rock, permanent wave, rock",276.186,75,0.00104,0.245,0.392,0.325,0.534
1991,1990s,Mind Playing Tricks on Me,Geto Boys,1991-07-02,"conscious hip hop, dirty south rap, g funk, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop",308.733,63,0.0,0.207,0.886,0.454,0.512
1991,1990s,O.P.P,Naughty By Nature,1991-09-03,"east coast hip hop, hip hop, new jersey rap",271.066,64,4.89e-06,0.0326,0.848,0.787,0.838
1991,1990s,Neon Moon,Brooks & Dunn,1991-08-13,"contemporary country, country, country road",261.226,62,1.1e-06,0.596,0.735,0.452,0.488
1992,1990s,It Was A Good Day,Ice Cube,1992-11-17,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",260.0,79,0.000106,0.33,0.798,0.794,0.744
1992,1990s,Chattahoochee,Alan Jackson,1992-10-09,country,148.16,74,0.0,0.362,0.606,0.819,0.706
1992,1990s,Killing In The Name,Rage Against The Machine,1992,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",313.573,79,0.0,0.0266,0.466,0.661,0.833
1992,1990s,Would? (2022 Remaster),Alice In Chains,1992-09-29,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",206.773,74,9.1e-06,0.000286,0.297,0.586,0.842
1992,1990s,No Rain,Blind Melon,1992-01-01,"alternative metal, alternative rock, grunge, pop rock, rock",217.106,74,5.09e-05,0.619,0.389,0.566,0.476
1992,1990s,Rooster (2022 Remaster),Alice In Chains,1992-09-29,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",374.333,72,0.00118,0.0289,0.263,0.213,0.562
1992,1990s,Walk,Pantera,1992-02-21,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal",315.12,75,0.00221,0.000155,0.43,0.703,0.704
1992,1990s,"Nuthin' But A ""G"" Thang",Dr. Dre,1992-12-15,"g funk, gangster rap, hip hop, rap, west coast rap",237.573,76,0.0,0.00182,0.669,0.684,0.821
1992,1990s,What's Up?,4 Non Blondes,1992-01-01,"new wave pop, pop rock",295.533,80,0.0,0.161,0.565,0.454,0.564
1992,1990s,Like a Tattoo,Sade,1992-10-26,"british soul, sophisti-pop",218.0,75,0.000756,0.922,0.557,0.133,0.16
1992,1990s,Friday I'm in Love,The Cure,1992-04-21,"new wave, permanent wave, rock, uk post-punk",214.4,68,0.000116,0.000972,0.526,0.505,0.762
1992,1990s,Them Bones (2022 Remaster),Alice In Chains,1992-09-29,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",149.466,70,4.01e-06,0.023,0.16,0.336,0.954
1992,1990s,Oye Mi Amor,Maná,1992,"latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol",263.306,78,0.00585,0.0102,0.543,0.962,0.903
1992,1990s,Some Girls Do,Sawyer Brown,1992-01-06,"contemporary country, country, country road",193.44,67,0.0,0.0174,0.629,0.874,0.893
1992,1990s,Baby Got Back,Sir Mix-A-Lot,1992-01-01,old school hip hop,262.826,70,0.0,0.0051,0.926,0.642,0.669
1992,1990s,Harvest Moon,Neil Young,1992-11-02,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",303.213,71,0.000231,0.53,0.648,0.408,0.31
1992,1990s,Plush - 2017 Remaster,Stone Temple Pilots,1992-09-29,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",313.946,65,1.72e-06,0.00671,0.426,0.466,0.94
1992,1990s,Smoke Two Joints,Sublime,1992-06-01,"rap rock, reggae fusion, ska mexicano, ska punk",173.426,65,0.00532,0.00469,0.761,0.316,0.687
1992,1990s,I Will Always Love You,Whitney Houston,1992-11-17,"dance pop, pop",271.093,76,5.62e-06,0.845,0.332,0.11,0.214
1992,1990s,Creep - 2017 Remaster,Stone Temple Pilots,1992-09-29,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",334.386,66,0.000311,0.00483,0.661,0.171,0.485
1992,1990s,Weak,SWV,1992-10-27,"contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",291.906,67,0.0,0.107,0.693,0.568,0.533
1992,1990s,Mi Vida Eres Tú,Los Temerarios,1992-06-01,"grupera, musica mexicana",250.026,73,8.27e-05,0.354,0.636,0.472,0.376
1992,1990s,Down In A Hole (2022 Remaster),Alice In Chains,1992-09-29,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",338.226,66,0.000118,0.0122,0.356,0.389,0.818
1992,1990s,Nieves De Enero,Chalino Sanchez,1992-05-14,"banda, corrido, corridos clasicos, musica mexicana, norteno, sierreno",213.159,69,4.22e-05,0.703,0.426,0.687,0.504
1992,1990s,Thunder Kiss '65,White Zombie,1992-01-01,"alternative metal, hard rock, industrial metal, nu metal, post-grunge, rap metal, rock",234.08,64,0.0029,0.000613,0.684,0.512,0.851
1992,1990s,I Have Nothing,Whitney Houston,1992-11-17,"dance pop, pop",289.16,74,0.0,0.576,0.541,0.24,0.401
1992,1990s,Passin' Me By,The Pharcyde,1992-11-24,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",303.493,67,2.36e-06,0.0903,0.759,0.613,0.756
1992,1990s,Hey Jealousy,Gin Blossoms,1992-01-01,"permanent wave, pop rock, post-grunge, tempe indie",236.626,63,6.49e-06,0.000179,0.471,0.497,0.797
1992,1990s,Sweat (A La La La La Long),Inner Circle,1992-06-02,"reggae, reggae fusion",229.0,74,0.0,0.0294,0.786,0.949,0.803
1992,1990s,Quiéreme,Los Bukis,1992-01-01,"grupera, gruperas inmortales, musica mexicana",247.84,69,0.0,0.313,0.572,0.137,0.46
1992,1990s,Acá Entre Nos,Vicente Fernández,1992,"mariachi, ranchera",195.373,71,0.0,0.529,0.41,0.47,0.334
1992,1990s,No Ordinary Love,Sade,1992-10-26,"british soul, sophisti-pop",440.466,68,0.0204,0.467,0.629,0.701,0.364
1992,1990s,Jump,Kris Kross,1992-03-17,"gangster rap, hardcore hip hop, hip hop, hip pop, miami bass, old school atlanta hip hop",195.106,66,0.00403,0.000501,0.749,0.481,0.745
1992,1990s,Como La Flor,Selena,1992,"mexican pop, tejano",186.373,67,0.000703,0.134,0.597,0.888,0.511
1992,1990s,Bubba Shot The Jukebox,Mark Chesnutt,1992-01-01,"country, country road",185.84,61,0.0,0.307,0.544,0.866,0.648
1992,1990s,40oz. To Freedom,Sublime,1992-06-01,"rap rock, reggae fusion, ska mexicano, ska punk",183.0,61,0.00292,0.00053,0.688,0.364,0.489
1992,1990s,Runaway Train (2022 Remaster),Soul Asylum,1992-10-06,"alternative rock, grunge, permanent wave, pop rock, post-grunge",266.56,69,1.24e-06,0.00588,0.605,0.487,0.764
1992,1990s,Everybody Hurts,R.E.M.,1992-10-05,"alternative rock, athens indie, permanent wave, rock",320.266,73,0.0248,0.615,0.467,0.166,0.324
1992,1990s,Symphony Of Destruction - Remastered 2012,Megadeth,1992-06-14,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal",241.906,67,0.675,0.00052,0.663,0.708,0.91
1992,1990s,Real Love,Mary J. Blige,1992-01-01,"dance pop, hip pop, neo soul, r&b, urban contemporary",269.973,62,0.00037,0.12,0.769,0.826,0.781
1992,1990s,Achy Breaky Heart,Billy Ray Cyrus,1992,country rock,203.373,67,0.0,0.051,0.8,0.961,0.563
1992,1990s,Found Out About You,Gin Blossoms,1992-01-01,"permanent wave, pop rock, post-grunge, tempe indie",233.4,60,0.0451,0.00224,0.539,0.669,0.826
1992,1990s,Cómo Estás Tú,Liberación,1992-01-01,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno, tejano",177.106,68,0.0,0.21,0.654,0.93,0.758
1992,1990s,Sex Type Thing - 2017 Remaster,Stone Temple Pilots,1992-09-29,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",217.813,61,0.624,1.39e-06,0.406,0.773,0.925
1992,1990s,Straight Tequila Night,John Anderson,1992-02-07,"classic country pop, country, country road, country rock",173.866,60,0.0,0.134,0.64,0.593,0.639
1992,1990s,Fuck Wit Dre Day (And Everybody's Celebratin'),Dr. Dre,1992-12-15,"g funk, gangster rap, hip hop, rap, west coast rap",291.053,65,0.0,0.0419,0.587,0.527,0.858
1992,1990s,Scarlet Begonias,Sublime,1992-06-01,"rap rock, reggae fusion, ska mexicano, ska punk",211.386,59,0.0217,0.156,0.86,0.551,0.807
1992,1990s,Lápiz Labial,Los Felinos,1992-11-27,grupera,172.512,67,0.0,0.392,0.769,0.933,0.577
1992,1990s,Aneurysm,Nirvana,1992-12-14,"grunge, permanent wave, rock",275.6,64,7.53e-05,7.66e-05,0.298,0.235,0.823
1992,1990s,Mi Mayor Necesidad,Los Bukis,1992-01-01,"grupera, gruperas inmortales, musica mexicana",245.786,67,6.67e-06,0.131,0.635,0.739,0.515
1993,1990s,Linger,The Cranberries,1993-03-01,"irish rock, pop rock, rock",274.706,84,5.18e-05,0.0783,0.439,0.204,0.434
1993,1990s,Creep,Radiohead,1993-02-22,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",238.64,86,0.000133,0.0097,0.515,0.104,0.43
1993,1990s,Fade Into You,Mazzy Star,1993-10-05,"dream pop, melancholia, shoegaze, slowcore",295.6,81,0.000689,0.247,0.417,0.175,0.33
1993,1990s,Heart-Shaped Box,Nirvana,1993-09-21,"grunge, permanent wave, rock",281.16,81,0.0329,0.199,0.256,0.382,0.641
1993,1990s,Should've Been A Cowboy,Toby Keith,1993-04-20,"classic oklahoma country, contemporary country, country, country road",211.306,75,1.49e-06,0.441,0.618,0.705,0.672
1993,1990s,Mr. Jones,Counting Crows,1993-01-01,"neo mellow, pop rock, post-grunge, rock",272.293,78,2.85e-06,0.183,0.578,0.734,0.817
1993,1990s,Dreams,The Cranberries,1993-03-01,"irish rock, pop rock, rock",271.56,79,0.00376,0.0031,0.551,0.508,0.645
1993,1990s,Dumb,Nirvana,1993-09-21,"grunge, permanent wave, rock",151.893,75,0.653,0.428,0.697,0.876,0.395
1993,1990s,Party And Bullshit,The Notorious B.I.G.,1993-04-20,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",219.706,75,0.0,0.173,0.672,0.811,0.704
1993,1990s,Gin and Juice,Snoop Dogg,1993-11-23,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",211.866,73,1.53e-05,0.0953,0.603,0.379,0.762
1993,1990s,You Know How We Do It,Ice Cube,1993-12-07,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",232.773,76,0.0537,0.0977,0.747,0.601,0.52
